bioguide_id,office,fiscal_year_or_legislative_year,program,category,sort_sequence,start_date,end_date,purpose,amount,quarter,year,office_year,first_name,last_name,gender,party,state
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,8120.32,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,924.75,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,8963.28,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,390,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,9475,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1699.11,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2019 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,29640.96,1,2020,2019,JAMIE,RASKIN,M,D,MD
R000606,2018 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,9519,1,2020,2018,JAMIE,RASKIN,M,D,MD
R000606,2018 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,8183,1,2020,2018,JAMIE,RASKIN,M,D,MD
R000606,2018 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,17702,1,2020,2018,JAMIE,RASKIN,M,D,MD
R000606,2020 HON. JAMIE RASKIN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,4447.66,1,2020,2020,JAMIE,RASKIN,M,D,MD
R000606,2020 HON. JAMIE RASKIN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,4447.66,1,2020,2020,JAMIE,RASKIN,M,D,MD
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,470.42,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,220244.97,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,6081.46,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,12124.58,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,1411.73,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,10255,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1997.96,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,2752.91,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,255339.03,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,38531.89,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,4888.34,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,488,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,67882.41,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,33328.71,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,11880,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,172.43,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,5095.65,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2019 HON. DENVER RIGGLEMAN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,162267.43,1,2020,2019,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,2278.34,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000611,2020 HON. DENVER RIGGLEMAN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,2278.34,1,2020,2020,DENVER,RIGGLEMAN,M,R,VA
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,130.7,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,260004.29,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,1572.53,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,25282.05,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,39.95,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,11481.99,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,9204.09,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,267,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,307982.6,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,356.94,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,5893.9,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,2017.26,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,6467.64,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,5844.46,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,180,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,20760.2,1,2020,2019,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,7897.86,1,2020,2018,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,7897.86,1,2020,2018,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,2080,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,2080,1,2020,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,88.07,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,218233.36,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,2012.16,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,3385.5,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,120,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,424.41,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1176,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,225439.5,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,29561.66,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,4533.32,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,659.61,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,31955.15,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,881.74,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,46160,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,2571.21,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,635.87,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2019 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,116958.56,1,2020,2019,JOHN,SARBANES,M,D,MD
S001168,2018 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,927.5,1,2020,2018,JOHN,SARBANES,M,D,MD
S001168,2018 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,121.74,1,2020,2018,JOHN,SARBANES,M,D,MD
S001168,2018 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,16620.51,1,2020,2018,JOHN,SARBANES,M,D,MD
S001168,2018 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,17669.75,1,2020,2018,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,3125.14,1,2020,2020,JOHN,SARBANES,M,D,MD
S001168,2020 HON. JOHN P. SARBANES,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,3125.14,1,2020,2020,JOHN,SARBANES,M,D,MD
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,228.78,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,263004.4,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,1380.6,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,18723.04,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,5685,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1229.74,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,768,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,291019.56,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,40.96,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,5785.48,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,579.44,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,8750.88,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,14102.01,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1831.68,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2019 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,31090.45,1,2020,2019,ROBERT,SCOTT,M,D,VA
S000185,"2018 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,1989.55,1,2020,2018,ROBERT,SCOTT,M,D,VA
S000185,"2018 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1989.55,1,2020,2018,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,9437.67,1,2020,2020,ROBERT,SCOTT,M,D,VA
S000185,"2020 HON. ROBERT C. ""BOBBY"" SCOTT",NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,9437.67,1,2020,2020,ROBERT,SCOTT,M,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,112.84,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,223580.57,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,473.37,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,4847.45,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,89.95,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,726,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,6227.77,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1053.87,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,237111.82,1,2020,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,31848.76,1,2020,2019,ABIGAIL,SPANBERGER,F,D,VA
